Unnamed: 0,distance,duration,update_time,create_time,time_offset,mean_speed,end_time,max_speed,exercise_type,start_time,calorie,start_date,start,end_date,exercise_duration,exercise_duration_minutes,start_hour,end_hour,type,exercise_duration_int
274,1075.46,947578,2018-04-10 23:57:16.811,2018-04-10 23:57:16.811,UTC-0300,1.1349566999999998,2018-04-10 20:46:03.000,1.8055556,1001,2018-04-10 20:30:16.000,82.19,2018-04-10,20:30:16,2018-04-10,0 days 00:15:47.578000000,15.792966666666668,20,20,Walking,15
235,1013.449,985336,2018-04-10 20:47:36.366,2018-04-10 20:47:36.366,UTC-0300,1.4051973999999998,2018-04-10 20:46:35.082,1.5833334,1001,2018-04-10 20:30:09.746,77.04,2018-04-10,20:30:09.746000,2018-04-10,0 days 00:16:25.336000000,16.422266666666665,20,20,Walking,16
16,1583.3,1126450,2018-04-12 23:21:55.807,2018-04-12 23:21:55.807,UTC-0300,1.4055661,2018-04-12 23:19:18.000,3.3611112000000003,1001,2018-04-12 23:00:32.000,99.01,2018-04-12,23:00:32,2018-04-12,0 days 00:18:46.450000000,18.774166666666666,23,23,Walking,18
150,1585.861,1366868,2018-04-12 23:20:22.537,2018-04-12 23:20:22.537,UTC-0300,1.336619,2018-04-12 23:19:21.187,2.7222223,1001,2018-04-12 22:56:34.319,105.75,2018-04-12,22:56:34.319000,2018-04-12,0 days 00:22:46.868000000,22.781133333333337,22,23,Walking,22
438,2038.9,1635529,2018-04-13 14:24:49.087,2018-04-13 14:24:49.087,UTC-0300,1.2466303,2018-04-13 13:02:15.000,2.0277777,1001,2018-04-13 12:35:00.000,106.13,2018-04-13,12:35:00,2018-04-13,0 days 00:27:15.529000000,27.258816666666668,12,13,Walking,27
324,1897.419,1810317,2018-04-13 13:05:13.400,2018-04-13 13:05:13.400,UTC-0300,1.2100133,2018-04-13 13:04:12.413,1.5833334,1001,2018-04-13 12:34:02.096,111.73,2018-04-13,12:34:02.096000,2018-04-13,0 days 00:30:10.317000000,30.17195,12,13,Walking,30
371,1519.2,1477552,2018-04-20 12:22:00.398,2018-04-20 12:22:00.398,UTC-0300,1.1088889,2018-04-20 12:20:58.864,1.3611112,1001,2018-04-20 11:56:21.312,92.7,2018-04-20,11:56:21.312000,2018-04-20,0 days 00:24:37.552000000,24.62586666666667,11,12,Walking,24
234,1333.693,1185743,2018-04-22 12:59:40.391,2018-04-22 12:59:40.391,UTC-0300,1.2923905,2018-04-22 12:58:38.605,1.7222221999999998,1001,2018-04-22 12:38:52.862,76.54,2018-04-22,12:38:52.862000,2018-04-22,0 days 00:19:45.743000000,19.762383333333336,12,12,Walking,19
91,1422.707,1360177,2018-04-22 11:50:51.618,2018-04-22 11:50:51.618,UTC-0300,1.1409789,2018-04-22 11:49:50.101,1.4444444,1001,2018-04-22 11:27:09.924,84.7,2018-04-22,11:27:09.924000,2018-04-22,0 days 00:22:40.177000000,22.66961666666667,11,11,Walking,22
216,1609.35,1230727,2018-04-22 12:06:07.267,2018-04-22 12:06:07.267,UTC-0300,1.3076417,2018-04-22 11:49:31.000,1.4722222,1001,2018-04-22 11:29:01.000,84.79,2018-04-22,11:29:01,2018-04-22,0 days 00:20:30.727000000,20.512116666666667,11,11,Walking,20
35,1341.2,1027937,2018-04-22 14:10:07.487,2018-04-22 14:10:07.487,UTC-0300,1.3047493,2018-04-22 12:59:07.000,1.6666666,1001,2018-04-22 12:42:00.000,69.44,2018-04-22,12:42:00,2018-04-22,0 days 00:17:07.937000000,17.132283333333337,12,12,Walking,17
188,1225.9,915072,2018-04-24 00:31:24.053,2018-04-24 00:31:24.053,UTC-0300,1.339676,2018-04-24 00:23:43.000,1.8365734,1001,2018-04-24 00:08:28.000,63.62,2018-04-24,00:08:28,2018-04-24,0 days 00:15:15.072000000,15.2512,0,0,Walking,15
10,986.878,913248,2018-04-24 00:24:51.434,2018-04-24 00:24:51.434,UTC-0300,1.1084015,2018-04-24 00:23:51.330,1.4722222,1001,2018-04-24 00:08:38.082,59.21,2018-04-24,00:08:38.082000,2018-04-24,0 days 00:15:13.248000000,15.2208,0,0,Walking,15
306,2508.069,2298769,2018-04-24 11:40:05.255,2018-04-24 11:40:05.255,UTC-0300,1.1273139,2018-04-24 11:39:04.638,1.5833334,1001,2018-04-24 11:00:45.869,161.1,2018-04-24,11:00:45.869000,2018-04-24,0 days 00:38:18.769000000,38.31281666666667,11,11,Walking,38
217,2141.81,1550970,2018-04-27 12:56:31.780,2018-04-27 12:56:31.780,UTC-0300,1.3809486999999998,2018-04-27 12:53:50.000,1.6111112,1001,2018-04-27 12:28:00.000,111.21,2018-04-27,12:28:00,2018-04-27,0 days 00:25:50.970000000,25.8495,12,12,Walking,25
180,2726.97,2053573,2018-04-27 11:58:35.311,2018-04-27 11:58:35.311,UTC-0300,1.3279147,2018-04-27 11:53:31.000,2.2777777,1001,2018-04-27 11:19:18.000,144.52,2018-04-27,11:19:18,2018-04-27,0 days 00:34:13.573000000,34.22621666666667,11,11,Walking,34
389,2331.137,2062666,2018-04-27 11:54:43.562,2018-04-27 11:54:43.562,UTC-0300,1.1911435,2018-04-27 11:53:41.629,1.5833334,1001,2018-04-27 11:19:18.963,140.76,2018-04-27,11:19:18.963000,2018-04-27,0 days 00:34:22.666000000,34.377766666666666,11,11,Walking,34
442,2184.625,1886135,2018-04-27 12:54:49.746,2018-04-27 12:54:49.746,UTC-0300,1.1855159,2018-04-27 12:53:47.804,1.4722222,1001,2018-04-27 12:22:21.669,130.44,2018-04-27,12:22:21.669000,2018-04-27,0 days 00:31:26.135000000,31.435583333333337,12,12,Walking,31
179,912.45,983381,2018-05-04 12:13:01.443,2018-05-04 12:13:01.443,UTC-0300,1.2588723,2018-05-04 12:12:00.302,1.9166666,1001,2018-05-04 11:55:36.921,53.07,2018-05-04,11:55:36.921000,2018-05-04,0 days 00:16:23.381000000,16.389683333333334,11,12,Walking,16
51,1018.516,917478,2018-05-05 20:47:42.365,2018-05-05 20:47:42.365,UTC-0300,1.3320335,2018-05-05 20:46:41.730,1.5277778,1001,2018-05-05 20:31:24.252,60.91,2018-05-05,20:31:24.252000,2018-05-05,0 days 00:15:17.478000000,15.291300000000001,20,20,Walking,15
378,1144.559,1147690,2018-05-06 14:12:54.361,2018-05-06 14:12:54.361,UTC-0300,1.1091198999999998,2018-05-06 14:11:52.911,1.6666666,1001,2018-05-06 13:52:45.221,70.01,2018-05-06,13:52:45.221000,2018-05-06,0 days 00:19:07.690000000,19.12816666666667,13,14,Walking,19
285,1485.91,1263834,2018-05-06 16:25:35.206,2018-05-06 16:25:35.206,UTC-0300,1.175716,2018-05-06 16:24:03.000,1.9444444,1001,2018-05-06 16:03:00.000,81.23,2018-05-06,16:03:00,2018-05-06,0 days 00:21:03.834000000,21.0639,16,16,Walking,21
269,1371.29,1438446,2018-05-06 13:23:43.343,2018-05-06 13:23:43.343,UTC-0300,1.0655556000000002,2018-05-06 13:22:42.505,1.4166666,1001,2018-05-06 12:58:44.059,83.17,2018-05-06,12:58:44.059000,2018-05-06,0 days 00:23:58.446000000,23.974100000000004,12,13,Walking,23
233,1395.167,1117377,2018-05-06 16:21:01.490,2018-05-06 16:21:01.490,UTC-0300,1.4123343000000002,2018-05-06 16:20:00.258,1.6388888,1001,2018-05-06 16:01:22.881,78.39,2018-05-06,16:01:22.881000,2018-05-06,0 days 00:18:37.377000000,18.622950000000003,16,16,Walking,18
227,1241.743,1204026,2018-05-06 23:13:38.411,2018-05-06 23:13:38.411,UTC-0300,1.1639661,2018-05-06 23:12:37.648,1.492955,1001,2018-05-06 22:52:33.622,72.52,2018-05-06,22:52:33.622000,2018-05-06,0 days 00:20:04.026000000,20.0671,22,23,Walking,20
146,1667.484,1070257,2018-05-07 22:51:06.401,2018-05-07 22:51:06.401,UTC-0300,1.7403951000000002,2018-05-07 22:50:05.034,2.5,1001,2018-05-07 22:32:14.777,103.6,2018-05-07,22:32:14.777000,2018-05-07,0 days 00:17:50.257000000,17.83761666666667,22,22,Walking,17
133,1122.031,1207353,2018-05-08 20:55:13.264,2018-05-08 20:55:13.264,UTC-0300,1.2926024,2018-05-08 20:54:13.597,1.7222221999999998,1001,2018-05-08 20:34:06.244,67.67,2018-05-08,20:34:06.244000,2018-05-08,0 days 00:20:07.353000000,20.12255,20,20,Walking,20
483,1291.01,1021052,2018-05-15 23:56:00.624,2018-05-15 23:56:00.624,UTC-0300,1.2643919,2018-05-15 23:48:29.000,1.5555556,1001,2018-05-15 23:31:28.000,85.78,2018-05-15,23:31:28,2018-05-15,0 days 00:17:01.052000000,17.017533333333333,23,23,Walking,17
27,1182.851,1125590,2018-05-15 23:51:40.562,2018-05-15 23:51:40.562,UTC-0300,1.2906489,2018-05-15 23:50:39.144,1.7222221999999998,1001,2018-05-15 23:31:53.554,76.64,2018-05-15,23:31:53.554000,2018-05-15,0 days 00:18:45.590000000,18.759833333333336,23,23,Walking,18
474,1114.4,1074113,2018-05-16 22:55:02.186,2018-05-16 22:55:02.186,UTC-0300,1.3710392,2018-05-16 22:54:01.058,1.609347,1001,2018-05-16 22:36:06.945,76.59,2018-05-16,22:36:06.945000,2018-05-16,0 days 00:17:54.113000000,17.901883333333334,22,22,Walking,17
118,1691.33,1369892,2018-05-18 11:59:33.405,2018-05-18 11:59:33.405,UTC-0300,1.3344908000000002,2018-05-18 11:58:33.460,1.5277778,1001,2018-05-18 11:35:43.568,96.2,2018-05-18,11:35:43.568000,2018-05-18,0 days 00:22:49.892000000,22.831533333333333,11,11,Walking,22
185,1687.553,1401189,2018-05-18 12:44:18.910,2018-05-18 12:44:18.910,UTC-0300,1.2814324,2018-05-18 12:43:18.376,1.6111112,1001,2018-05-18 12:19:57.187,98.99,2018-05-18,12:19:57.187000,2018-05-18,0 days 00:23:21.189000000,23.353150000000003,12,12,Walking,23
37,1507.61,1276881,2018-05-20 03:18:49.846,2018-05-20 03:18:49.846,UTC-0300,1.3221763000000002,2018-05-20 03:17:48.015,1.6666666,1001,2018-05-20 02:56:31.134,85.98,2018-05-20,02:56:31.134000,2018-05-20,0 days 00:21:16.881000000,21.28135,2,3,Walking,21
434,1566.83,1583077,2018-05-20 00:34:03.629,2018-05-20 00:34:03.629,UTC-0300,1.140321,2018-05-20 00:33:01.322,1.4166666,1001,2018-05-20 00:06:38.245,92.61,2018-05-20,00:06:38.245000,2018-05-20,0 days 00:26:23.077000000,26.384616666666666,0,0,Walking,26
219,1720.54,1297986,2018-05-20 03:20:01.578,2018-05-20 03:20:01.578,UTC-0300,1.3255458,2018-05-20 03:18:02.000,2.2500002,1001,2018-05-20 02:56:25.000,89.07,2018-05-20,02:56:25,2018-05-20,0 days 00:21:37.986000000,21.633100000000002,2,3,Walking,21
395,1170.82,1008115,2018-05-26 00:20:19.040,2018-05-26 00:20:19.040,UTC-0300,1.360786,2018-05-26 00:19:18.431,1.7545315,1001,2018-05-26 00:02:30.316,66.16,2018-05-26,00:02:30.316000,2018-05-26,0 days 00:16:48.115000000,16.801916666666667,0,0,Walking,16
444,1838.989,1464982,2018-05-26 11:29:33.453,2018-05-26 11:29:33.453,UTC-0300,1.3451968,2018-05-26 11:28:33.422,1.5277778,1001,2018-05-26 11:04:08.440,104.14,2018-05-26,11:04:08.440000,2018-05-26,0 days 00:24:24.982000000,24.41636666666667,11,11,Walking,24
377,1749.12,1472236,2018-05-26 12:43:37.440,2018-05-26 12:43:37.440,UTC-0300,1.3048729,2018-05-26 12:42:37.492,1.6111112,1001,2018-05-26 12:18:05.256,100.59,2018-05-26,12:18:05.256000,2018-05-26,0 days 00:24:32.236000000,24.537266666666667,12,12,Walking,24
304,992.737,989459,2018-05-28 23:35:37.247,2018-05-28 23:35:37.247,UTC-0300,1.2163001,2018-05-28 23:34:37.780,1.6666666,1001,2018-05-28 23:18:08.321,57.63,2018-05-28,23:18:08.321000,2018-05-28,0 days 00:16:29.459000000,16.490983333333336,23,23,Walking,16
166,802.06,923120,2018-05-30 18:04:38.440,2018-05-30 18:04:38.440,UTC-0300,1.1878258999999998,2018-05-30 18:03:37.506,1.4444444,1001,2018-05-30 17:48:14.386,47.08,2018-05-30,17:48:14.386000,2018-05-30,0 days 00:15:23.120000000,15.385333333333334,17,18,Walking,15
200,1102.34,924882,2018-05-30 18:10:07.028,2018-05-30 18:10:07.028,UTC-0300,1.191871,2018-05-30 18:03:29.000,2.0833333,1001,2018-05-30 17:48:05.000,57.2,2018-05-30,17:48:05,2018-05-30,0 days 00:15:24.882000000,15.414700000000002,17,18,Walking,15
432,1839.34,1371311,2018-06-04 00:01:04.434,2018-06-04 00:01:04.434,UTC-0300,1.5531334,2018-06-04 00:00:03.782,1.8055556,1001,2018-06-03 23:37:12.471,99.93,2018-06-03,23:37:12.471000,2018-06-04,0 days 00:22:51.311000000,22.855183333333336,23,0,Walking,22
469,1851.43,1383697,2018-06-04 00:15:00.455,2018-06-04 00:15:00.455,UTC-0300,1.3380313999999998,2018-06-04 00:00:08.000,1.5555556,1001,2018-06-03 23:37:05.000,95.89,2018-06-03,23:37:05,2018-06-04,0 days 00:23:03.697000000,23.06161666666667,23,0,Walking,23
497,1303.94,977531,2018-06-05 00:30:47.462,2018-06-05 00:30:47.462,UTC-0300,1.3339117,2018-06-04 22:47:18.000,1.8333334,1001,2018-06-04 22:31:01.000,86.31,2018-06-04,22:31:01,2018-06-04,0 days 00:16:17.531000000,16.292183333333334,22,22,Walking,16
414,1425.729,1285729,2018-06-04 00:58:48.382,2018-06-04 00:58:48.382,UTC-0300,1.4064707,2018-06-04 00:57:47.344,1.6699193,1001,2018-06-04 00:36:21.615,79.65,2018-06-04,00:36:21.615000,2018-06-04,0 days 00:21:25.729000000,21.428816666666666,0,0,Walking,21
33,1340.8529999999996,970912,2018-06-04 22:48:34.365,2018-06-04 22:48:34.365,UTC-0300,1.4371181999999998,2018-06-04 22:47:35.070,1.5833334,1001,2018-06-04 22:31:24.158,73.88,2018-06-04,22:31:24.158000,2018-06-04,0 days 00:16:10.912000000,16.181866666666668,22,22,Walking,16
12,1337.49,980930,2018-06-07 23:57:56.354,2018-06-07 23:57:56.354,UTC-0300,1.3634918,2018-06-07 23:55:28.000,2.2222223,1001,2018-06-07 23:39:08.000,70.18,2018-06-07,23:39:08,2018-06-07,0 days 00:16:20.930000000,16.348833333333335,23,23,Walking,16
38,1188.01,910332,2018-06-07 23:27:17.726,2018-06-07 23:27:17.726,UTC-0300,1.3050294,2018-06-07 23:18:10.000,3.0,1001,2018-06-07 23:03:00.000,69.59000400000001,2018-06-07,23:03:00,2018-06-07,0 days 00:15:10.332000000,15.172200000000002,23,23,Walking,15
203,1067.41,939834,2018-06-07 23:56:22.393,2018-06-07 23:56:22.393,UTC-0300,1.1617647,2018-06-07 23:55:21.706,1.2777778,1001,2018-06-07 23:39:41.872,61.62,2018-06-07,23:39:41.872000,2018-06-07,0 days 00:15:39.834000000,15.663900000000002,23,23,Walking,15
127,1636.805,1911591,2018-06-09 13:36:16.366,2018-06-09 13:36:16.366,UTC-0300,1.3708919,2018-06-09 13:35:15.584,1.6944444,1001,2018-06-09 13:03:23.993,127.67,2018-06-09,13:03:23.993000,2018-06-09,0 days 00:31:51.591000000,31.85985,13,13,Walking,31
467,1567.97,1232274,2018-06-09 15:17:21.375,2018-06-09 15:17:21.375,UTC-0300,1.3123426,2018-06-09 15:16:20.741,1.5,1001,2018-06-09 14:55:48.467,89.5,2018-06-09,14:55:48.467000,2018-06-09,0 days 00:20:32.274000000,20.5379,14,15,Walking,20
321,1005.648,902215,2018-06-09 14:10:05.445,2018-06-09 14:10:05.445,UTC-0300,1.1830155,2018-06-09 14:09:04.246,1.5,1001,2018-06-09 13:54:02.031,58.47,2018-06-09,13:54:02.031000,2018-06-09,0 days 00:15:02.215000000,15.036916666666666,13,14,Walking,15
243,1105.0701,914414,2018-06-13 23:14:59.953,2018-06-13 23:14:59.953,UTC-0300,1.2085007,2018-06-13 22:35:14.000,3.0,1001,2018-06-13 22:20:00.000,67.73,2018-06-13,22:20:00,2018-06-13,0 days 00:15:14.414000000,15.240233333333334,22,22,Walking,15
1,1511.088,1412519,2018-06-15 23:45:03.370,2018-06-15 23:45:03.370,UTC-0300,1.2038605,2018-06-15 23:44:02.630,1.9652373,1001,2018-06-15 23:20:30.111,88.8,2018-06-15,23:20:30.111000,2018-06-15,0 days 00:23:32.519000000,23.541983333333334,23,23,Walking,23
109,1471.69,1210244,2018-06-15 23:46:19.566,2018-06-15 23:46:19.566,UTC-0300,1.2160274,2018-06-15 23:44:10.000,2.7777777,1001,2018-06-15 23:24:00.000,81.3,2018-06-15,23:24:00,2018-06-15,0 days 00:20:10.244000000,20.170733333333335,23,23,Walking,20
260,1364.4501,1008185,2018-06-16 23:07:07.660,2018-06-16 23:07:07.660,UTC-0300,1.3533727,2018-06-16 23:03:06.000,2.0277777,1001,2018-06-16 22:46:18.000,76.13,2018-06-16,22:46:18,2018-06-16,0 days 00:16:48.185000000,16.803083333333333,22,23,Walking,16
398,2638.09,2006185,2018-06-17 21:45:22.666,2018-06-17 21:45:22.666,UTC-0300,1.3149785,2018-06-17 21:41:26.000,1.8333334,1001,2018-06-17 21:08:00.000,139.34,2018-06-17,21:08:00,2018-06-17,0 days 00:33:26.185000000,33.436416666666666,21,21,Walking,33
48,1131.1,910747,2018-06-17 10:21:24.530,2018-06-17 10:21:24.530,UTC-0300,1.2419475,2018-06-17 02:18:10.000,1.9722222,1001,2018-06-17 02:03:00.000,58.57,2018-06-17,02:03:00,2018-06-17,0 days 00:15:10.747000000,15.179116666666667,2,2,Walking,15
328,3107.9,2338888,2018-06-17 23:04:32.066,2018-06-17 23:04:32.066,UTC-0300,1.328794,2018-06-17 22:53:23.000,1.8888888,1001,2018-06-17 22:14:25.000,161.0,2018-06-17,22:14:25,2018-06-17,0 days 00:38:58.888000000,38.98146666666666,22,22,Walking,38
315,2176.33,2183115,2018-06-17 21:42:29.498,2018-06-17 21:42:29.498,UTC-0300,1.168919,2018-06-17 21:41:28.380,1.4444444,1001,2018-06-17 21:05:05.265,129.12,2018-06-17,21:05:05.265000,2018-06-17,0 days 00:36:23.115000000,36.385250000000006,21,21,Walking,36
289,2310.59,2164879,2018-06-17 22:51:31.642,2018-06-17 22:51:31.642,UTC-0300,1.1940988,2018-06-17 22:50:30.747,1.5277778,1001,2018-06-17 22:14:25.868,136.4,2018-06-17,22:14:25.868000,2018-06-17,0 days 00:36:04.879000000,36.08131666666667,22,22,Walking,36
172,1758.895,1817466,2018-06-17 01:48:20.444,2018-06-17 01:48:20.444,UTC-0300,1.0698693,2018-06-17 01:47:19.171,1.3888888,1001,2018-06-17 01:17:01.705,107.11,2018-06-17,01:17:01.705000,2018-06-17,0 days 00:30:17.466000000,30.291100000000004,1,1,Walking,30
198,1027.06,1043853,2018-06-17 22:14:03.475,2018-06-17 22:14:03.475,UTC-0300,1.1874573999999998,2018-06-17 22:13:02.230,1.7777778000000002,1001,2018-06-17 21:55:38.377,60.85,2018-06-17,21:55:38.377000,2018-06-17,0 days 00:17:23.853000000,17.397550000000003,21,22,Walking,17
171,1860.778,1492628,2018-06-18 12:22:59.404,2018-06-18 12:22:59.404,UTC-0300,1.4627177,2018-06-18 12:21:58.635,1.8055556,1001,2018-06-18 11:57:06.007,103.41,2018-06-18,11:57:06.007000,2018-06-18,0 days 00:24:52.628000000,24.877133333333337,11,12,Walking,24
242,1759.31,1266955,2018-06-18 13:15:45.414,2018-06-18 13:15:45.414,UTC-0300,1.3886128999999998,2018-06-18 12:19:06.000,1.8611112,1001,2018-06-18 11:58:00.000,101.74,2018-06-18,11:58:00,2018-06-18,0 days 00:21:06.955000000,21.11591666666667,11,12,Walking,21
403,1261.91,951098,2018-06-19 23:42:47.569,2018-06-19 23:42:47.569,UTC-0300,1.3267928,2018-06-19 22:46:21.000,1.860119,1001,2018-06-19 22:30:30.000,85.28,2018-06-19,22:30:30,2018-06-19,0 days 00:15:51.098000000,15.851633333333334,22,22,Walking,15
