Unnamed: 0,distance,duration,update_time,create_time,time_offset,mean_speed,end_time,max_speed,exercise_type,start_time,calorie,start_date,start,end_date,exercise_duration,exercise_duration_minutes,start_hour,end_hour,type,exercise_duration_int
286,1256.569,1126099,2018-06-19 22:50:19.406,2018-06-19 22:50:19.406,UTC-0300,1.4601289,2018-06-19 22:49:18.829,1.6944444,1001,2018-06-19 22:30:32.730,86.77,2018-06-19,22:30:32.730000,2018-06-19,0 days 00:18:46.099000000,18.76831666666667,22,22,Walking,18
273,1277.6,925185,2018-06-19 12:11:30.110,2018-06-19 12:11:30.110,UTC-0300,1.3809129,2018-06-19 11:36:02.000,4.7222222999999985,1001,2018-06-19 11:20:37.000,75.06,2018-06-19,11:20:37,2018-06-19,0 days 00:15:25.185000000,15.41975,11,11,Walking,15
376,994.78,938919,2018-06-20 11:06:17.400,2018-06-20 11:06:17.400,UTC-0300,1.2565763,2018-06-20 11:05:16.411,1.5555556,1001,2018-06-20 10:49:37.492,57.35,2018-06-20,10:49:37.492000,2018-06-20,0 days 00:15:38.919000000,15.648650000000002,10,11,Walking,15
299,1781.02,1787308,2018-06-22 17:33:59.470,2018-06-22 17:33:59.470,UTC-0300,1.185722,2018-06-22 17:32:59.075,1.5833334,1001,2018-06-22 17:03:11.767,118.62,2018-06-22,17:03:11.767000,2018-06-22,0 days 00:29:47.308000000,29.78846666666667,17,17,Walking,29
63,1573.39,1351681,2018-06-22 17:40:13.997,2018-06-22 17:40:13.997,UTC-0300,1.1640247,2018-06-22 17:32:31.000,1.8055556,1001,2018-06-22 17:10:00.000,101.85,2018-06-22,17:10:00,2018-06-22,0 days 00:22:31.681000000,22.528016666666666,17,17,Walking,22
710,1095.132,1005527,2018-06-25 23:15:47.231,2018-06-25 23:15:47.231,UTC-0300,1.3785996,2018-06-25 23:14:47.270,1.6111112,1001,2018-06-25 22:58:01.743,64.86,2018-06-25,22:58:01.743000,2018-06-25,0 days 00:16:45.527000000,16.758783333333334,22,23,Walking,16
812,1509.18,1057448,2018-06-26 20:43:16.432,2018-06-26 20:43:16.432,UTC-0300,1.6534429,2018-06-26 20:42:16.576,2.9722223,1001,2018-06-26 20:24:39.128,89.36,2018-06-26,20:24:39.128000,2018-06-26,0 days 00:17:37.448000000,17.624133333333337,20,20,Walking,17
501,2158.93,1581583,2018-06-26 21:00:34.396,2018-06-26 21:00:34.396,UTC-0300,1.3650436,2018-06-26 20:51:21.000,4.25,1001,2018-06-26 20:25:00.000,118.18,2018-06-26,20:25:00,2018-06-26,0 days 00:26:21.583000000,26.359716666666667,20,20,Walking,26
952,1013.73,929526,2018-06-27 20:45:47.409,2018-06-27 20:45:47.409,UTC-0300,1.4454093,2018-06-27 20:44:46.300,1.5555556,1001,2018-06-27 20:29:16.774,58.08,2018-06-27,20:29:16.774000,2018-06-27,0 days 00:15:29.526000000,15.4921,20,20,Walking,15
864,908.519,914823,2018-06-30 01:59:47.387,2018-06-30 01:59:47.387,UTC-0300,1.2451729,2018-06-30 01:58:47.514,1.4741542,1001,2018-06-30 01:43:32.691,52.73,2018-06-30,01:43:32.691000,2018-06-30,0 days 00:15:14.823000000,15.247050000000002,1,1,Walking,15
973,1013.24,907362,2018-07-04 00:40:52.457,2018-07-04 00:40:52.457,UTC-0300,1.3333334,2018-07-04 00:39:52.167,1.6111112,1001,2018-07-04 00:24:44.805,59.6,2018-07-04,00:24:44.805000,2018-07-04,0 days 00:15:07.362000000,15.122700000000002,0,0,Walking,15
883,1057.588,960860,2018-07-11 00:42:09.391,2018-07-11 00:42:09.391,UTC-0300,1.384416,2018-07-11 00:41:08.071,2.0555556,1001,2018-07-11 00:25:07.211,68.08,2018-07-11,00:25:07.211000,2018-07-11,0 days 00:16:00.860000000,16.014333333333333,0,0,Walking,16
926,1270.92,1087229,2018-07-13 00:18:23.714,2018-07-13 00:18:23.714,UTC-0300,1.1689533,2018-07-12 22:23:07.000,2.0555556,1001,2018-07-12 22:05:00.000,66.25,2018-07-12,22:05:00,2018-07-12,0 days 00:18:07.229000000,18.120483333333333,22,22,Walking,18
795,1133.8,914146,2018-07-19 02:17:49.536,2018-07-19 02:17:49.536,UTC-0300,1.2402833,2018-07-19 00:48:15.000,2.5,1001,2018-07-19 00:33:01.000,65.83,2018-07-19,00:33:01,2018-07-19,0 days 00:15:14.146000000,15.235766666666668,0,0,Walking,15
878,1034.61,1002449,2018-07-26 00:23:23.435,2018-07-26 00:23:23.435,UTC-0300,1.2283951000000002,2018-07-26 00:22:23.549,1.5277778,1001,2018-07-26 00:05:41.100,61.79,2018-07-26,00:05:41.100000,2018-07-26,0 days 00:16:42.449000000,16.707483333333336,0,0,Walking,16
531,1384.44,1077841,2018-07-26 00:29:42.271,2018-07-26 00:29:42.271,UTC-0300,1.2844566000000002,2018-07-26 00:24:19.000,3.3888888,1001,2018-07-26 00:06:22.000,79.18,2018-07-26,00:06:22,2018-07-26,0 days 00:17:57.841000000,17.96401666666667,0,0,Walking,17
737,1697.443,2066834,2018-07-27 02:20:59.401,2018-07-27 02:20:59.401,UTC-0300,1.1012621,2018-07-27 02:19:59.517,1.5555556,1001,2018-07-27 01:45:32.683,132.61,2018-07-27,01:45:32.683000,2018-07-27,0 days 00:34:26.834000000,34.44723333333334,1,2,Walking,34
775,1854.352,1731295,2018-07-27 01:38:31.421,2018-07-27 01:38:31.421,UTC-0300,1.1368092,2018-07-27 01:37:31.445,1.3055556,1001,2018-07-27 01:08:40.150,110.76,2018-07-27,01:08:40.150000,2018-07-27,0 days 00:28:51.295000000,28.854916666666668,1,1,Walking,28
948,1163.75,1084245,2018-07-31 00:49:30.039,2018-07-31 00:49:30.039,UTC-0300,1.0733275,2018-07-31 00:42:04.000,2.0555556,1001,2018-07-31 00:24:00.000,66.5,2018-07-31,00:24:00,2018-07-31,0 days 00:18:04.245000000,18.07075,0,0,Walking,18
729,1261.89,965582,2018-08-01 19:30:33.640,2018-08-01 19:30:33.640,UTC-0300,1.3068699,2018-08-01 19:29:05.000,2.1666667,1001,2018-08-01 19:13:00.000,66.81,2018-08-01,19:13:00,2018-08-01,0 days 00:16:05.582000000,16.093033333333334,19,19,Walking,16
937,805.44,929849,2018-08-02 22:47:24.758,2018-08-02 22:47:24.758,UTC-0300,1.2554373,2018-08-02 22:46:24.388,1.4166666,1001,2018-08-02 22:30:54.539,63.38,2018-08-02,22:30:54.539000,2018-08-02,0 days 00:15:29.849000000,15.497483333333333,22,22,Walking,15
917,1135.61,901497,2018-08-09 00:21:51.422,2018-08-09 00:21:51.422,UTC-0300,1.4392362,2018-08-09 00:20:50.180,1.6111112,1001,2018-08-09 00:05:48.683,65.71,2018-08-09,00:05:48.683000,2018-08-09,0 days 00:15:01.497000000,15.02495,0,0,Walking,15
612,1189.52,900470,2018-08-09 22:47:49.912,2018-08-09 22:47:49.912,UTC-0300,1.320999,2018-08-09 22:46:00.000,1.8055556,1001,2018-08-09 22:31:00.000,67.78,2018-08-09,22:31:00,2018-08-09,0 days 00:15:00.470000000,15.007833333333334,22,22,Walking,15
805,948.93,966307,2018-08-14 00:10:59.417,2018-08-14 00:10:59.417,UTC-0300,1.3035842,2018-08-14 00:09:59.032,1.6598814999999998,1001,2018-08-13 23:53:52.725,55.87,2018-08-13,23:53:52.725000,2018-08-14,0 days 00:16:06.307000000,16.105116666666667,23,0,Walking,16
606,1483.339,1387035,2018-08-19 19:43:40.406,2018-08-19 19:43:40.406,UTC+0300,1.1552737,2018-08-19 19:42:39.909,1.4166666,1001,2018-08-19 19:19:32.874,90.91,2018-08-19,19:19:32.874000,2018-08-19,0 days 00:23:07.035000000,23.117250000000002,19,19,Walking,23
728,1193.27,1019257,2018-08-21 13:19:31.398,2018-08-21 13:19:31.398,UTC+0300,1.2783786,2018-08-21 13:18:31.007,1.4166666,1001,2018-08-21 13:01:31.750,68.28,2018-08-21,13:01:31.750000,2018-08-21,0 days 00:16:59.257000000,16.987616666666668,13,13,Walking,16
659,1855.79,1522059,2018-08-21 10:49:08.536,2018-08-21 10:49:08.536,UTC+0300,1.2192628,2018-08-21 10:47:22.000,1.8055556,1001,2018-08-21 10:22:00.000,99.42,2018-08-21,10:22:00,2018-08-21,0 days 00:25:22.059000000,25.367650000000005,10,10,Walking,25
658,1149.761,1069291,2018-08-21 12:40:16.389,2018-08-21 12:40:16.389,UTC+0300,1.2633393,2018-08-21 12:39:15.492,1.8333334,1001,2018-08-21 12:21:26.201,66.54,2018-08-21,12:21:26.201000,2018-08-21,0 days 00:17:49.291000000,17.82151666666667,12,12,Walking,17
998,772.59,941360,2018-08-23 16:52:32.450,2018-08-23 16:52:32.450,UTC+0300,1.1727428,2018-08-23 16:51:31.791,1.8611112,1001,2018-08-23 16:35:50.431,67.54,2018-08-23,16:35:50.431000,2018-08-23,0 days 00:15:41.360000000,15.689333333333334,16,16,Walking,15
780,1527.39,1388378,2018-08-23 09:44:08.079,2018-08-23 09:44:08.079,UTC+0300,1.1001253999999998,2018-08-23 09:40:08.000,3.0833333,1001,2018-08-23 09:17:00.000,91.17,2018-08-23,09:17:00,2018-08-23,0 days 00:23:08.378000000,23.139633333333336,9,9,Walking,23
848,950.11,972282,2018-08-24 17:45:48.393,2018-08-24 17:45:48.393,UTC+0300,1.2803102,2018-08-24 17:44:47.682,1.5833334,1001,2018-08-24 17:28:35.400,54.78,2018-08-24,17:28:35.400000,2018-08-24,0 days 00:16:12.282000000,16.2047,17,17,Walking,16
679,1200.56,1150440,2018-08-24 19:40:23.385,2018-08-24 19:40:23.385,UTC+0300,1.3049568,2018-08-24 19:39:22.414,1.6388888,1001,2018-08-24 19:20:11.974,68.65,2018-08-24,19:20:11.974000,2018-08-24,0 days 00:19:10.440000000,19.174,19,19,Walking,19
634,1205.27,1066857,2018-08-25 22:16:01.180,2018-08-25 22:16:01.180,UTC+0300,1.129739,2018-08-25 21:21:46.000,2.3333333,1001,2018-08-25 21:04:00.000,75.46999,2018-08-25,21:04:00,2018-08-25,0 days 00:17:46.857000000,17.78095,21,21,Walking,17
767,1554.12,1300526,2018-08-25 06:41:32.222,2018-08-25 06:41:32.222,UTC+0300,1.5071973,2018-08-25 06:40:32.007,1.7222221999999998,1001,2018-08-25 06:18:51.481,89.07,2018-08-25,06:18:51.481000,2018-08-25,0 days 00:21:40.526000000,21.675433333333334,6,6,Walking,21
722,1069.751,1014084,2018-08-25 18:16:37.368,2018-08-25 18:16:37.368,UTC+0300,1.2103208,2018-08-25 18:15:36.468,1.5555556,1001,2018-08-25 17:58:42.384,61.99,2018-08-25,17:58:42.384000,2018-08-25,0 days 00:16:54.084000000,16.901400000000002,17,18,Walking,16
730,945.041,928163,2018-08-26 14:38:39.431,2018-08-26 14:38:39.431,UTC+0300,1.216757,2018-08-26 14:37:38.455,1.5,1001,2018-08-26 14:22:10.292,58.82,2018-08-26,14:22:10.292000,2018-08-26,0 days 00:15:28.163000000,15.469383333333333,14,14,Walking,15
504,1874.32,1770846,2018-08-26 10:44:02.407,2018-08-26 10:44:02.407,UTC+0300,1.2134805,2018-08-26 10:43:01.940,1.4444444,1001,2018-08-26 10:13:31.094,109.61,2018-08-26,10:13:31.094000,2018-08-26,0 days 00:29:30.846000000,29.5141,10,10,Walking,29
615,2222.2,1800577,2018-08-26 10:48:16.779,2018-08-26 10:48:16.779,UTC+0300,1.2341598,2018-08-26 10:43:00.000,1.7777778000000002,1001,2018-08-26 10:13:00.000,120.369995,2018-08-26,10:13:00,2018-08-26,0 days 00:30:00.577000000,30.00961666666667,10,10,Walking,30
881,1796.833,1611477,2018-08-27 08:52:33.385,2018-08-27 08:52:33.385,UTC+0300,1.2384921,2018-08-27 08:51:32.349,1.6111112,1001,2018-08-27 08:24:40.872,103.57,2018-08-27,08:24:40.872000,2018-08-27,0 days 00:26:51.477000000,26.857950000000002,8,8,Walking,26
950,963.892,1077155,2018-08-27 11:47:05.396,2018-08-27 11:47:05.396,UTC+0300,1.222361,2018-08-27 11:46:04.810,1.5555556,1001,2018-08-27 11:28:07.655,56.4,2018-08-27,11:28:07.655000,2018-08-27,0 days 00:17:57.155000000,17.952583333333333,11,11,Walking,17
874,1363.44,1149042,2018-08-27 20:42:47.877,2018-08-27 20:42:47.877,UTC+0300,1.1865883999999998,2018-08-27 20:38:09.000,1.7777778000000002,1001,2018-08-27 20:19:00.000,74.0,2018-08-27,20:19:00,2018-08-27,0 days 00:19:09.042000000,19.150700000000004,20,20,Walking,19
562,1309.147,1373850,2018-08-27 19:15:18.247,2018-08-27 19:15:18.247,UTC+0300,1.1568666,2018-08-27 19:14:17.799,1.4444444,1001,2018-08-27 18:51:23.949,77.77,2018-08-27,18:51:23.949000,2018-08-27,0 days 00:22:53.850000000,22.8975,18,19,Walking,22
985,1019.961,903801,2018-08-27 13:44:45.361,2018-08-27 13:44:45.361,UTC+0300,1.3228571000000002,2018-08-27 13:43:45.144,1.9166666,1001,2018-08-27 13:28:41.343,58.76,2018-08-27,13:28:41.343000,2018-08-27,0 days 00:15:03.801000000,15.063350000000002,13,13,Walking,15
887,1248.78,1224357,2018-08-27 20:38:01.351,2018-08-27 20:38:01.351,UTC+0300,1.1121116000000002,2018-08-27 20:37:00.997,1.5277778,1001,2018-08-27 20:16:36.640,75.49,2018-08-27,20:16:36.640000,2018-08-27,0 days 00:20:24.357000000,20.40595,20,20,Walking,20
624,1204.36,973707,2018-08-28 20:55:00.953,2018-08-28 20:55:00.953,UTC-0300,1.2368813,2018-08-28 20:18:22.000,2.3333333,1001,2018-08-28 20:02:09.000,68.58,2018-08-28,20:02:09,2018-08-28,0 days 00:16:13.707000000,16.228450000000002,20,20,Walking,16
763,1284.27,1037332,2018-08-30 00:44:46.052,2018-08-30 00:44:46.052,UTC-0300,1.238051,2018-08-29 23:22:24.000,2.0098138,1001,2018-08-29 23:05:07.000,71.72,2018-08-29,23:05:07,2018-08-29,0 days 00:17:17.332000000,17.288866666666667,23,23,Walking,17
866,1173.58,1128711,2018-08-29 23:25:50.436,2018-08-29 23:25:50.436,UTC-0300,1.276579,2018-08-29 23:24:50.111,1.9722222,1001,2018-08-29 23:06:01.400,69.18,2018-08-29,23:06:01.400000,2018-08-29,0 days 00:18:48.711000000,18.81185,23,23,Walking,18
744,3105.39,2356480,2018-09-01 01:16:08.177,2018-09-01 01:16:08.177,UTC-0300,1.3178087,2018-09-01 01:14:16.000,1.8333334,1001,2018-09-01 00:35:00.000,162.19,2018-09-01,00:35:00,2018-09-01,0 days 00:39:16.480000000,39.27466666666667,0,1,Walking,39
665,2264.4770000000008,2420955,2018-09-01 01:15:26.343,2018-09-01 01:15:26.343,UTC-0300,1.2278771000000002,2018-09-01 01:14:25.936,1.5555556,1001,2018-09-01 00:34:04.981,163.92,2018-09-01,00:34:04.981000,2018-09-01,0 days 00:40:20.955000000,40.34925,0,1,Walking,40
552,1224.2,1257775,2018-09-03 19:52:56.440,2018-09-03 19:52:56.440,UTC-0300,1.0725405,2018-09-03 19:51:55.937,1.4722222,1001,2018-09-03 19:30:58.162,74.84,2018-09-03,19:30:58.162000,2018-09-03,0 days 00:20:57.775000000,20.96291666666667,19,19,Walking,20
668,1040.56,918139,2018-09-07 01:41:20.430,2018-09-07 01:41:20.430,UTC-0300,1.1875,2018-09-07 01:40:18.320,1.5555556,1001,2018-09-07 01:25:00.181,62.78,2018-09-07,01:25:00.181000,2018-09-07,0 days 00:15:18.139000000,15.302316666666666,1,1,Walking,15
964,1298.92,1082745,2018-09-07 11:21:34.778,2018-09-07 11:21:34.778,UTC-0300,1.1996546,2018-09-07 01:43:02.000,2.3611112000000003,1001,2018-09-07 01:25:00.000,72.4,2018-09-07,01:25:00,2018-09-07,0 days 00:18:02.745000000,18.04575,1,1,Walking,18
523,1720.29,1473004,2018-09-13 00:25:21.416,2018-09-13 00:25:21.416,UTC-0300,1.2437892,2018-09-13 00:24:21.018,1.4444444,1001,2018-09-12 23:59:48.014,100.11,2018-09-12,23:59:48.014000,2018-09-13,0 days 00:24:33.004000000,24.55006666666667,23,0,Walking,24
896,1908.34,1453330,2018-09-13 00:36:11.328,2018-09-13 00:36:11.328,UTC-0300,1.313081,2018-09-13 00:24:13.000,1.6111112,1001,2018-09-13 00:00:00.000,100.34,2018-09-13,00:00:00,2018-09-13,0 days 00:24:13.330000000,24.22216666666667,0,0,Walking,24
590,1265.67,1113556,2018-09-14 00:35:00.586,2018-09-14 00:35:00.586,UTC-0300,1.136602,2018-09-14 00:13:09.000,1.8333334,1001,2018-09-13 23:54:36.000,70.91,2018-09-13,23:54:36,2018-09-14,0 days 00:18:33.556000000,18.559266666666666,23,0,Walking,18
566,2556.107,2129360,2018-09-15 15:37:50.360,2018-09-15 15:37:50.360,UTC-0300,1.3021953000000002,2018-09-15 15:36:51.124,1.8391691000000003,1001,2018-09-15 15:01:21.764,147.52,2018-09-15,15:01:21.764000,2018-09-15,0 days 00:35:29.360000000,35.489333333333335,15,15,Walking,35
832,1205.02,961208,2018-09-19 00:25:41.717,2018-09-19 00:25:41.717,UTC-0300,1.2536516000000002,2018-09-18 22:18:01.000,1.9166666,1001,2018-09-18 22:02:00.000,85.38,2018-09-18,22:02:00,2018-09-18,0 days 00:16:01.208000000,16.020133333333334,22,22,Walking,16
782,1212.027,1034878,2018-09-18 22:20:05.435,2018-09-18 22:20:05.435,UTC-0300,1.4317043,2018-09-18 22:19:05.310,1.6666666,1001,2018-09-18 22:01:50.432,79.2,2018-09-18,22:01:50.432000,2018-09-18,0 days 00:17:14.878000000,17.24796666666667,22,22,Walking,17
596,1274.68,1000113,2018-09-28 22:06:24.337,2018-09-28 22:06:24.337,UTC-0300,1.4653059,2018-09-28 22:05:23.445,1.6666666,1001,2018-09-28 21:48:43.332,81.2,2018-09-28,21:48:43.332000,2018-09-28,0 days 00:16:40.113000000,16.66855,21,22,Walking,16
761,1237.94,942762,2018-09-28 22:55:47.000,2018-09-28 22:55:47.000,UTC-0300,1.3130993,2018-09-28 22:04:15.000,1.9444444,1001,2018-09-28 21:48:33.000,91.840004,2018-09-28,21:48:33,2018-09-28,0 days 00:15:42.762000000,15.712700000000002,21,22,Walking,15
902,976.609,902617,2018-09-28 12:34:35.364,2018-09-28 12:34:35.364,UTC-0300,1.5225722,2018-09-28 12:33:34.095,2.0833333,1001,2018-09-28 12:18:31.478,54.8,2018-09-28,12:18:31.478000,2018-09-28,0 days 00:15:02.617000000,15.043616666666669,12,12,Walking,15
726,1169.58,922247,2018-09-29 21:47:56.369,2018-09-29 21:47:56.369,UTC-0300,1.4603953,2018-09-29 21:46:55.902,1.8055556,1001,2018-09-29 21:31:33.655,67.95,2018-09-29,21:31:33.655000,2018-09-29,0 days 00:15:22.247000000,15.370783333333334,21,21,Walking,15
571,2470.121,2089885,2018-09-30 17:49:41.429,2018-09-30 17:49:41.429,UTC-0300,1.3120763,2018-09-30 17:48:40.855,1.5833334,1001,2018-09-30 17:13:50.970,145.31,2018-09-30,17:13:50.970000,2018-09-30,0 days 00:34:49.885000000,34.83141666666667,17,17,Walking,34
797,1111.31,1048650,2018-09-30 19:37:34.398,2018-09-30 19:37:34.398,UTC-0300,1.2064801,2018-09-30 19:36:33.555,1.3333334,1001,2018-09-30 19:19:04.905,64.74,2018-09-30,19:19:04.905000,2018-09-30,0 days 00:17:28.650000000,17.477500000000003,19,19,Walking,17
674,2924.75,2170072,2018-09-30 17:55:01.168,2018-09-30 17:55:01.168,UTC-0300,1.3477663999999998,2018-09-30 17:50:10.000,2.2222223,1001,2018-09-30 17:14:00.000,157.54,2018-09-30,17:14:00,2018-09-30,0 days 00:36:10.072000000,36.16786666666667,17,17,Walking,36
621,1047.821,1014890,2018-09-30 19:18:59.368,2018-09-30 19:18:59.368,UTC-0300,1.1128393,2018-09-30 19:17:59.027,1.25,1001,2018-09-30 19:01:04.137,63.16,2018-09-30,19:01:04.137000,2018-09-30,0 days 00:16:54.890000000,16.914833333333334,19,19,Walking,16
769,1080.452,1048322,2018-10-04 01:12:24.380,2018-10-04 01:12:24.380,UTC-0300,1.3110190000000002,2018-10-04 01:11:23.048,1.6111112,1001,2018-10-04 00:53:54.726,65.38,2018-10-04,00:53:54.726000,2018-10-04,0 days 00:17:28.322000000,17.472033333333336,0,1,Walking,17
