Unnamed: 0,distance,duration,update_time,create_time,time_offset,mean_speed,end_time,max_speed,exercise_type,start_time,calorie,start_date,start,end_date,exercise_duration,exercise_duration_minutes,start_hour,end_hour,type,exercise_duration_int
928,1537.16,1164480,2018-10-04 01:22:27.028,2018-10-04 01:22:27.028,UTC-0300,1.3200399,2018-10-04 01:13:24.000,4.5833335,1001,2018-10-04 00:54:00.000,85.35,2018-10-04,00:54:00,2018-10-04,0 days 00:19:24.480000000,19.408,0,1,Walking,19
976,1025.925,917932,2018-10-05 23:16:45.349,2018-10-05 23:16:45.349,UTC-0300,1.4916875,2018-10-05 23:15:44.692,1.6312966,1001,2018-10-05 23:00:26.760,59.72,2018-10-05,23:00:26.760000,2018-10-05,0 days 00:15:17.932000000,15.298866666666667,23,23,Walking,15
826,1953.82,1453286,2018-10-09 21:35:01.050,2018-10-09 21:35:01.050,UTC-0300,1.3444153,2018-10-09 21:16:13.000,3.8333333,1001,2018-10-09 20:52:00.000,117.93,2018-10-09,20:52:00,2018-10-09,0 days 00:24:13.286000000,24.221433333333334,20,21,Walking,24
909,1415.58,1303929,2018-10-11 21:52:16.467,2018-10-11 21:52:16.467,UTC-0300,1.2004831,2018-10-11 21:51:14.377,1.3888888,1001,2018-10-11 21:29:30.448,84.91,2018-10-11,21:29:30.448000,2018-10-11,0 days 00:21:43.929000000,21.73215,21,21,Walking,21
646,1329.939,1288061,2018-10-11 22:37:31.348,2018-10-11 22:37:31.348,UTC-0300,1.2637318000000002,2018-10-11 22:36:29.618,1.6388888,1001,2018-10-11 22:15:01.557,76.88,2018-10-11,22:15:01.557000,2018-10-11,0 days 00:21:28.061000000,21.467683333333337,22,22,Walking,21
743,1095.55,930302,2018-10-22 22:42:54.413,2018-10-22 22:42:54.413,UTC-0300,1.5849553,2018-10-22 22:41:54.209,1.6944444,1001,2018-10-22 22:26:23.907,65.35,2018-10-22,22:26:23.907000,2018-10-22,0 days 00:15:30.302000000,15.505033333333333,22,22,Walking,15
994,890.74,1130335,2018-10-30 22:50:43.411,2018-10-30 22:50:43.411,UTC-0300,1.5501673,2018-10-30 22:49:43.124,1.7777778000000002,1001,2018-10-30 22:30:52.789,89.36,2018-10-30,22:30:52.789000,2018-10-30,0 days 00:18:50.335000000,18.838916666666666,22,22,Walking,18
648,1154.64,915147,2018-10-30 23:25:55.413,2018-10-30 23:25:55.413,UTC-0300,1.261699,2018-10-30 22:46:15.000,1.5833334,1001,2018-10-30 22:31:00.000,85.85,2018-10-30,22:31:00,2018-10-30,0 days 00:15:15.147000000,15.252450000000001,22,22,Walking,15
518,1186.47,993109,2018-11-01 11:09:23.635,2018-11-01 11:09:23.635,UTC-0300,1.1947027,2018-10-31 22:47:03.000,1.7222221999999998,1001,2018-10-31 22:30:30.000,61.37,2018-10-31,22:30:30,2018-10-31,0 days 00:16:33.109000000,16.551816666666667,22,22,Walking,16
559,1434.24,1097110,2018-11-12 22:55:01.986,2018-11-12 22:55:01.986,UTC-0400,1.3072892,2018-11-12 22:47:36.000,2.1111112000000003,1001,2018-11-12 22:29:19.000,91.94,2018-11-12,22:29:19,2018-11-12,0 days 00:18:17.110000000,18.28516666666667,22,22,Walking,18
626,1174.468,985926,2018-11-12 22:45:48.485,2018-11-12 22:45:48.485,UTC-0400,1.5173674,2018-11-12 22:44:48.214,2.0,1001,2018-11-12 22:28:22.288,76.93,2018-11-12,22:28:22.288000,2018-11-12,0 days 00:16:25.926000000,16.432100000000002,22,22,Walking,16
524,1309.37,904300,2018-11-15 21:55:02.447,2018-11-15 21:55:02.447,UTC-0400,1.4479376,2018-11-15 21:46:29.000,1.9722222,1001,2018-11-15 21:31:25.000,89.3,2018-11-15,21:31:25,2018-11-15,0 days 00:15:04.300000000,15.071666666666667,21,21,Walking,15
696,1346.616,994166,2018-11-15 21:47:54.359,2018-11-15 21:47:54.359,UTC-0400,1.5815213,2018-11-15 21:46:53.895,1.75,1001,2018-11-15 21:30:19.729,85.6,2018-11-15,21:30:19.729000,2018-11-15,0 days 00:16:34.166000000,16.569433333333333,21,21,Walking,16
585,1038.682,936364,2018-11-19 22:48:14.402,2018-11-19 22:48:14.402,UTC-0400,1.5708691,2018-11-19 22:47:13.886,1.8611112,1001,2018-11-19 22:31:37.522,74.43,2018-11-19,22:31:37.522000,2018-11-19,0 days 00:15:36.364000000,15.606066666666667,22,22,Walking,15
595,1127.26,953557,2018-11-23 23:55:00.316,2018-11-23 23:55:00.316,UTC-0400,1.1821632,2018-11-23 23:38:03.000,3.2222223,1001,2018-11-23 23:22:10.000,66.35,2018-11-23,23:22:10,2018-11-23,0 days 00:15:53.557000000,15.892616666666667,23,23,Walking,15
946,1304.73,1058495,2018-11-27 23:53:52.393,2018-11-27 23:53:52.393,UTC-0400,1.577865,2018-11-27 23:52:51.608,1.8055556,1001,2018-11-27 23:35:13.113,85.81,2018-11-27,23:35:13.113000,2018-11-27,0 days 00:17:38.495000000,17.641583333333337,23,23,Walking,17
799,1282.58,962762,2018-11-27 23:52:42.634,2018-11-27 23:52:42.634,UTC-0400,1.332188,2018-11-27 23:51:12.000,1.9162085,1001,2018-11-27 23:35:10.000,85.15,2018-11-27,23:35:10,2018-11-27,0 days 00:16:02.762000000,16.046033333333334,23,23,Walking,16
555,1195.17,915044,2018-12-15 00:43:01.373,2018-12-15 00:43:01.373,UTC-0400,1.3061339,2018-12-14 23:17:16.000,1.8611112,1001,2018-12-14 23:02:01.000,81.73,2018-12-14,23:02:01,2018-12-14,0 days 00:15:15.044000000,15.250733333333335,23,23,Walking,15
513,1210.28,1034980,2018-12-14 23:20:07.369,2018-12-14 23:20:07.369,UTC-0400,1.5059979,2018-12-14 23:19:06.437,1.7222221999999998,1001,2018-12-14 23:01:51.457,81.44,2018-12-14,23:01:51.457000,2018-12-14,0 days 00:17:14.980000000,17.249666666666666,23,23,Walking,17
807,1387.88,1212237,2018-12-18 23:55:03.229,2018-12-18 23:55:03.229,UTC-0400,1.559613,2018-12-18 23:54:02.721,2.0277777,1001,2018-12-18 23:33:50.484,94.94,2018-12-18,23:33:50.484000,2018-12-18,0 days 00:20:12.237000000,20.203950000000003,23,23,Walking,20
919,1194.98,925630,2018-12-19 00:30:00.849,2018-12-19 00:30:00.849,UTC-0400,1.2909911,2018-12-18 23:49:25.000,1.8611112,1001,2018-12-18 23:34:00.000,86.38,2018-12-18,23:34:00,2018-12-18,0 days 00:15:25.630000000,15.427166666666668,23,23,Walking,15
649,1248.442,1203355,2018-12-20 23:52:42.356,2018-12-20 23:52:42.356,UTC-0400,1.5068756,2018-12-20 23:51:41.905,1.6666666,1001,2018-12-20 23:31:38.550,92.57,2018-12-20,23:31:38.550000,2018-12-20,0 days 00:20:03.355000000,20.05591666666667,23,23,Walking,20
773,1395.86,1341772,2019-01-24 20:22:17.429,2019-01-24 20:22:17.429,UTC-0400,1.1935216,2019-01-24 20:21:15.945,1.5277778,1001,2019-01-24 19:58:54.173,82.9,2019-01-24,19:58:54.173000,2019-01-24,0 days 00:22:21.772000000,22.36286666666667,19,20,Walking,22
599,1104.05,1080026,2019-01-24 23:22:52.399,2019-01-24 23:22:52.399,UTC-0400,1.4002844,2019-01-24 23:21:50.904,1.7777778000000002,1001,2019-01-24 23:03:50.878,78.33,2019-01-24,23:03:50.878000,2019-01-24,0 days 00:18:00.026000000,18.000433333333334,23,23,Walking,18
602,1095.15,914946,2019-01-24 23:56:39.064,2019-01-24 23:56:39.064,UTC-0400,1.1969558,2019-01-24 23:19:14.000,1.5277778,1001,2019-01-24 23:04:00.000,81.69,2019-01-24,23:04:00,2019-01-24,0 days 00:15:14.946000000,15.2491,23,23,Walking,15
820,2041.56,2178277,2019-01-27 16:35:50.280,2019-01-27 16:35:50.280,UTC-0400,1.2331376,2019-01-27 16:34:49.703,1.5833334,1001,2019-01-27 15:58:31.426,124.39,2019-01-27,15:58:31.426000,2019-01-27,0 days 00:36:18.277000000,36.30461666666667,15,16,Walking,36
827,1616.95,1429735,2019-01-27 17:08:39.597,2019-01-27 17:08:39.597,UTC-0400,1.3232553,2019-01-27 17:07:38.493,1.6111112,1001,2019-01-27 16:43:48.758,91.78,2019-01-27,16:43:48.758000,2019-01-27,0 days 00:23:49.735000000,23.828916666666668,16,17,Walking,23
572,1027.249,1001971,2019-02-12 00:20:38.440,2019-02-12 00:20:38.440,UTC-0400,1.4384396000000002,2019-02-12 00:19:36.716,1.7222221999999998,1001,2019-02-12 00:02:54.745,64.15,2019-02-12,00:02:54.745000,2019-02-12,0 days 00:16:41.971000000,16.699516666666668,0,0,Walking,16
942,1163.96,912880,2019-03-13 10:48:38.117,2019-03-13 10:48:38.117,UTC-0300,1.2750416,2019-03-13 01:09:18.000,1.8888888,1001,2019-03-13 00:54:06.000,67.1,2019-03-13,00:54:06,2019-03-13,0 days 00:15:12.880000000,15.214666666666668,0,1,Walking,15
784,1125.47,957960,2019-03-19 12:30:47.463,2019-03-19 12:30:47.463,UTC-0300,1.4228843,2019-03-19 12:29:45.893,1.5833334,1001,2019-03-19 12:13:47.933,83.67,2019-03-19,12:13:47.933000,2019-03-19,0 days 00:15:57.960000000,15.966000000000001,12,12,Walking,15
732,1142.78,914407,2019-03-21 22:47:40.839,2019-03-21 22:47:40.839,UTC-0300,1.2497498,2019-03-21 22:46:14.000,1.8055556,1001,2019-03-21 22:31:00.000,81.56,2019-03-21,22:31:00,2019-03-21,0 days 00:15:14.407000000,15.240116666666667,22,22,Walking,15
723,1082.4260000000004,943822,2019-03-22 22:03:19.443,2019-03-22 22:03:19.443,UTC-0300,1.4280645,2019-03-22 22:02:19.454,1.6944444,1001,2019-03-22 21:46:35.632,63.97,2019-03-22,21:46:35.632000,2019-03-22,0 days 00:15:43.822000000,15.730366666666667,21,22,Walking,15
660,1281.37,1040902,2019-03-28 14:12:53.324,2019-03-28 14:12:53.324,UTC-0300,1.4234558000000002,2019-03-28 14:11:52.627,1.7222221999999998,1001,2019-03-28 13:54:31.725,72.12,2019-03-28,13:54:31.725000,2019-03-28,0 days 00:17:20.902000000,17.348366666666667,13,14,Walking,17
800,1248.85,963353,2019-03-29 01:27:23.094,2019-03-29 01:27:23.094,UTC-0300,1.2963575,2019-03-29 00:55:03.000,3.1666667,1001,2019-03-29 00:39:00.000,67.99,2019-03-29,00:39:00,2019-03-29,0 days 00:16:03.353000000,16.055883333333334,0,0,Walking,16
553,1133.289,1076392,2019-03-29 00:55:47.188,2019-03-29 00:55:47.188,UTC-0300,1.2120445,2019-03-29 00:54:47.304,1.4444444,1001,2019-03-29 00:36:50.912,67.67,2019-03-29,00:36:50.912000,2019-03-29,0 days 00:17:56.392000000,17.939866666666667,0,0,Walking,17
862,1122.54,910540,2019-03-30 01:11:22.389,2019-03-30 01:11:22.389,UTC-0300,1.2328287,2019-03-30 01:10:10.000,2.6388888,1001,2019-03-30 00:55:00.000,65.77,2019-03-30,00:55:00,2019-03-30,0 days 00:15:10.540000000,15.175666666666668,0,1,Walking,15
715,1007.67,1010245,2019-04-03 12:49:47.642,2019-03-30 01:13:06.470,UTC-0300,1.4052806,2019-03-30 01:12:05.968,1.6388888,1001,2019-03-30 00:55:15.723,68.04,2019-03-30,00:55:15.723000,2019-03-30,0 days 00:16:50.245000000,16.83741666666667,0,1,Walking,16
900,1015.499,983301,2019-04-02 01:12:20.300,2019-04-02 01:12:20.300,UTC-0300,1.469692,2019-04-02 01:11:19.251,1.8273067,1001,2019-04-02 00:54:55.950,59.81,2019-04-02,00:54:55.950000,2019-04-02,0 days 00:16:23.301000000,16.38835,0,1,Walking,16
525,1320.89,1132665,2019-04-04 12:44:13.127,2019-04-04 12:44:13.127,UTC-0300,1.166179,2019-04-04 12:34:07.000,1.7777778000000002,1001,2019-04-04 12:15:15.000,90.479996,2019-04-04,12:15:15,2019-04-04,0 days 00:18:52.665000000,18.87775,12,12,Walking,18
851,1106.829,1186493,2019-04-04 12:36:08.341,2019-04-04 12:36:08.341,UTC-0300,1.1618224,2019-04-04 12:35:07.529,1.3966496000000002,1001,2019-04-04 12:15:21.036,80.21,2019-04-04,12:15:21.036000,2019-04-04,0 days 00:19:46.493000000,19.774883333333335,12,12,Walking,19
601,1621.9,1788794,2019-04-07 19:27:59.526,2019-04-07 19:27:59.526,UTC-0300,1.0717536,2019-04-07 19:26:58.820,1.3611112,1001,2019-04-07 18:57:10.026,98.85,2019-04-07,18:57:10.026000,2019-04-07,0 days 00:29:48.794000000,29.813233333333336,18,19,Walking,29
700,1211.917,1175707,2019-04-07 21:58:19.425,2019-04-07 15:43:12.436,UTC-0300,1.0775706,2019-04-07 15:42:10.848,1.3072675,1001,2019-04-07 15:22:35.141,72.52,2019-04-07,15:22:35.141000,2019-04-07,0 days 00:19:35.707000000,19.59511666666667,15,15,Walking,19
514,1116.37,937479,2019-04-08 12:28:31.124,2019-04-08 12:28:31.124,UTC-0300,1.1908214,2019-04-08 12:25:37.000,2.8333333,1001,2019-04-08 12:10:00.000,59.78,2019-04-08,12:10:00,2019-04-08,0 days 00:15:37.479000000,15.62465,12,12,Walking,15
663,1022.37,1098139,2019-04-08 12:23:09.428,2019-04-08 12:23:09.428,UTC-0300,1.0747192,2019-04-08 12:22:08.004,1.3888888,1001,2019-04-08 12:03:49.865,63.44,2019-04-08,12:03:49.865000,2019-04-08,0 days 00:18:18.139000000,18.30231666666667,12,12,Walking,18
1036,765.319,938426,2019-04-08 17:47:53.288,2019-04-08 17:47:53.288,UTC-0300,1.1242187,2019-04-08 17:46:52.609,1.7777778000000002,1001,2019-04-08 17:31:14.183,46.29,2019-04-08,17:31:14.183000,2019-04-08,0 days 00:15:38.426000000,15.640433333333334,17,17,Walking,15
1000,2013.65,1760312,2019-04-15 01:35:03.018,2019-04-15 01:35:03.018,UTC-0600,1.1439166,2019-04-15 01:32:20.000,1.8888888,1001,2019-04-15 01:03:00.000,108.53,2019-04-15,01:03:00,2019-04-15,0 days 00:29:20.312000000,29.338533333333334,1,1,Walking,29
1002,1402.77,1452531,2019-04-15 01:21:45.454,2019-04-15 01:21:45.454,UTC-0600,1.1300992,2019-04-15 01:20:44.984,1.3055556,1001,2019-04-15 00:56:32.453,85.6,2019-04-15,00:56:32.453000,2019-04-15,0 days 00:24:12.531000000,24.20885,0,1,Walking,24
1055,1404.68,1206115,2019-04-16 22:32:12.661,2019-04-16 22:32:12.661,UTC-0600,1.1646318000000002,2019-04-16 22:31:06.000,4.1666665,1001,2019-04-16 22:11:00.000,80.76,2019-04-16,22:11:00,2019-04-16,0 days 00:20:06.115000000,20.101916666666668,22,22,Walking,20
1050,1187.37,1214258,2019-04-16 22:30:07.557,2019-04-16 22:30:07.557,UTC-0600,1.2032828000000002,2019-04-16 22:29:05.928,1.5,1001,2019-04-16 22:08:51.670,70.11,2019-04-16,22:08:51.670000,2019-04-16,0 days 00:20:14.258000000,20.237633333333335,22,22,Walking,20
1029,1183.83,1272809,2019-04-16 21:46:44.469,2019-04-16 21:46:44.469,UTC-0600,1.1003017,2019-04-16 21:45:43.113,1.5833334,1001,2019-04-16 21:24:30.304,77.84,2019-04-16,21:24:30.304000,2019-04-16,0 days 00:21:12.809000000,21.213483333333333,21,21,Walking,21
1043,1134.26,934980,2019-04-17 02:44:18.271,2019-04-17 02:44:18.271,UTC-0600,1.2131383,2019-04-17 02:36:42.000,1.4722222,1001,2019-04-17 02:21:08.000,62.73,2019-04-17,02:21:08,2019-04-17,0 days 00:15:34.980000000,15.583,2,2,Walking,15
1039,1190.397,1165119,2019-04-17 02:37:49.316,2019-04-17 02:37:49.316,UTC-0600,1.2976468,2019-04-17 02:36:48.465,1.7222221999999998,1001,2019-04-17 02:17:23.346,70.29,2019-04-17,02:17:23.346000,2019-04-17,0 days 00:19:25.119000000,19.418650000000003,2,2,Walking,19
1007,1905.829,1877249,2019-04-18 02:07:52.342,2019-04-18 02:07:52.342,UTC-0600,1.2219069,2019-04-18 02:06:52.003,1.587915,1001,2019-04-18 01:35:34.754,121.77,2019-04-18,01:35:34.754000,2019-04-18,0 days 00:31:17.249000000,31.287483333333334,1,2,Walking,31
1048,2168.7,1691264,2019-04-18 03:36:56.489,2019-04-18 03:36:56.489,UTC-0600,1.2822953,2019-04-18 03:29:35.000,1.4722222,1001,2019-04-18 03:01:24.000,119.59,2019-04-18,03:01:24,2019-04-18,0 days 00:28:11.264000000,28.187733333333334,3,3,Walking,28
1012,2015.32,1803124,2019-04-18 03:32:38.409,2019-04-18 03:32:38.409,UTC-0600,1.2563083000000002,2019-04-18 03:31:37.976,1.5555556,1001,2019-04-18 03:01:34.852,120.83,2019-04-18,03:01:34.852000,2019-04-18,0 days 00:30:03.124000000,30.05206666666667,3,3,Walking,30
1035,2130.8801,1765082,2019-04-18 02:16:15.246,2019-04-18 02:16:15.246,UTC-0600,1.2072413,2019-04-18 02:06:29.000,2.7777777,1001,2019-04-18 01:37:04.000,122.64,2019-04-18,01:37:04,2019-04-18,0 days 00:29:25.082000000,29.418033333333334,1,2,Walking,29
1013,1023.92,1297338,2019-04-20 21:43:21.609,2019-04-20 21:43:21.609,UTC-0600,1.0655317,2019-04-20 21:42:21.052,1.25,1001,2019-04-20 21:20:43.714,77.99,2019-04-20,21:20:43.714000,2019-04-20,0 days 00:21:37.338000000,21.622300000000003,21,21,Walking,21
1030,1331.661,1355106,2019-04-27 00:58:54.348,2019-04-27 00:58:54.348,UTC-0600,1.0914367,2019-04-27 00:57:53.627,1.5555556,1001,2019-04-27 00:35:18.521,86.9,2019-04-27,00:35:18.521000,2019-04-27,0 days 00:22:35.106000000,22.5851,0,0,Walking,22
1047,2264.289,1622717,2019-04-27 21:05:21.326,2019-04-27 21:05:21.326,UTC-0600,1.4785174,2019-04-27 21:04:21.522,2.1388888,1001,2019-04-27 20:37:18.805,147.05,2019-04-27,20:37:18.805000,2019-04-27,0 days 00:27:02.717000000,27.045283333333334,20,21,Walking,27
1004,1844.651,1531071,2019-04-27 01:26:17.427,2019-04-27 01:26:17.427,UTC-0600,1.3824098,2019-04-27 01:25:17.432,1.6388888,1001,2019-04-27 00:59:46.361,105.05,2019-04-27,00:59:46.361000,2019-04-27,0 days 00:25:31.071000000,25.517850000000003,0,1,Walking,25
1052,2482.71,1704202,2019-04-27 21:08:09.212,2019-04-27 21:08:09.212,UTC-0600,1.4568167,2019-04-27 21:05:40.000,2.8333333,1001,2019-04-27 20:37:16.000,155.3,2019-04-27,20:37:16,2019-04-27,0 days 00:28:24.202000000,28.403366666666667,20,21,Walking,28
1031,1819.39,1509557,2019-04-27 01:26:12.885,2019-04-27 01:26:12.885,UTC-0600,1.2052476,2019-04-27 01:25:09.000,2.2777777,1001,2019-04-27 01:00:00.000,100.52,2019-04-27,01:00:00,2019-04-27,0 days 00:25:09.557000000,25.159283333333335,1,1,Walking,25
1057,1774.43,1727901,2019-04-29 22:34:32.558,2019-04-29 22:34:32.558,UTC-0300,1.5901675,2019-04-29 22:33:31.553,2.0,1001,2019-04-29 22:04:43.652,120.42,2019-04-29,22:04:43.652000,2019-04-29,0 days 00:28:47.901000000,28.798350000000003,22,22,Walking,28
1049,1248.76,945240,2019-04-29 22:29:55.903,2019-04-29 22:29:55.903,UTC-0300,1.3211037,2019-04-29 22:21:12.000,1.8333334,1001,2019-04-29 22:05:27.000,84.65,2019-04-29,22:05:27,2019-04-29,0 days 00:15:45.240000000,15.754,22,22,Walking,15
1025,1217.39,969852,2019-05-08 23:49:03.775,2019-05-08 23:49:03.775,UTC-0300,1.2552327,2019-05-08 21:39:33.000,1.6944444,1001,2019-05-08 21:23:24.000,54.239998,2019-05-08,21:23:24,2019-05-08,0 days 00:16:09.852000000,16.1642,21,21,Walking,16
1008,1058.95,903078,2019-05-09 01:42:51.315,2019-05-09 01:42:51.315,UTC-0300,1.1726008999999995,2019-05-09 01:38:11.000,2.9444444,1001,2019-05-09 01:23:08.000,46.94,2019-05-09,01:23:08,2019-05-09,0 days 00:15:03.078000000,15.051300000000001,1,1,Walking,15
1064,1190.21,1098514,2019-05-12 14:25:52.976,2019-05-10 22:31:50.668,UTC-0300,1.3411211,2019-05-10 22:27:59.977,1.6666666,1001,2019-05-10 22:09:41.463,81.09,2019-05-10,22:09:41.463000,2019-05-10,0 days 00:18:18.514000000,18.308566666666668,22,22,Walking,18
1063,1264.27,1075053,2019-05-11 00:00:22.329,2019-05-11 00:00:22.329,UTC-0300,1.1760073,2019-05-10 22:27:15.000,1.7777778000000002,1001,2019-05-10 22:09:20.000,93.76,2019-05-10,22:09:20,2019-05-10,0 days 00:17:55.053000000,17.917550000000002,22,22,Walking,17
